track_id,track,artist_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,0w1sbtZVQoK6GzV4A4OkCv,Mau P,0.683,0.932,8,-10.402,1,0.0513,0.0389,0.605,0.0615,0.553,125.002,0w7JPlp7eEQI2EKW3ayXrv,235786,4
6PX5CRJFn24G3cypjNO6yw,Work With My Love,0NGAZxHanS9e0iNHpR8f2W,Alok,0.618,0.848,6,-4.329,0,0.0574,0.0028,0.000714,0.302,0.639,123.967,6PX5CRJFn24G3cypjNO6yw,150484,4
3kcKlOkQQEPVwxwljbGJ5p,Kernkraft 400 (A Better Day),0u6GtibW46tFX7koQ6uNJZ,Topic,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,3kcKlOkQQEPVwxwljbGJ5p,165800,4
16vUeW77F6Xiz1irHBvTAM,Say Say Say (feat. Paul McCartney & Michael Jackson),23fqKkggKUBHNkbKtXEls4,Kygo,0.729,0.708,6,-5.573,1,0.0616,0.0538,0.0,0.102,0.425,117.911,16vUeW77F6Xiz1irHBvTAM,174984,4
6jSvgAwRVrJIP0VYz5L2J8,Praising You (feat. Fatboy Slim),5CCwRZC6euC8Odo6y9X8jr,Rita Ora,0.689,0.788,8,-4.978,1,0.084,0.07,0.0,0.246,0.656,122.968,6jSvgAwRVrJIP0VYz5L2J8,164693,4
2lWc1iJlz2NVcStV5fbtPG,Clouds,2CpLIMBoE2ZzyY3ZBCRZ7j,BUNT.,0.7,0.748,9,-8.16,0,0.0771,0.226,0.796,0.104,0.154,130.056,2lWc1iJlz2NVcStV5fbtPG,158761,4
6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),205i7E8fNVfojowcQSfK9m,Dom Dolla,0.738,0.883,8,-7.989,1,0.0818,0.053,0.193,0.102,0.651,125.04,6Ea2oEzysv4UECGNxL1IEW,197165,4
1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),1dTEPvUhxpFzL7UMKHWFfZ,Tom Santa,0.767,0.862,5,-5.464,0,0.0606,0.14,0.0092,0.252,0.509,128.039,1M8t1j3Kv2qp97bdq5q4Vl,166570,4
4wP6mzWZC94dYmU6OYeljf,Maria Maria,0zG1jPdH10g3d0dZINMYkw,TECH IT DEEP,0.747,0.657,0,-7.652,1,0.0912,0.0967,0.00497,0.278,0.397,128.037,4wP6mzWZC94dYmU6OYeljf,161802,4
5RobAV5ROH5KARimi7n3cO,messy in heaven,4UWWa5dKgTLAx8mv6Ju6X1,venbee,0.62,0.837,8,-4.356,0,0.13,0.128,0.000242,0.242,0.433,172.081,5RobAV5ROH5KARimi7n3cO,170438,4
74nEGIzIefJhJ5qX7NeIAz,Beggin',5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,0.817,0.67,8,-6.315,0,0.0545,0.156,0.168,0.111,0.712,125.972,74nEGIzIefJhJ5qX7NeIAz,183397,4
5bZjb7xKqLqa58QiUBcVvl,Marianela (Que Pasa),5PlfkPxwCpRRWQJBxCa0By,HUGEL,0.828,0.893,1,-3.344,1,0.0496,0.033,0.00535,0.0811,0.602,124.043,5bZjb7xKqLqa58QiUBcVvl,145766,4
1cQld05IcUDw3RCFt7uymW,Be The One,5lVNSw2GPci8kebrAQpZqU,Eli Brown,0.659,0.93,0,-5.084,1,0.043,0.00634,0.177,0.104,0.546,135.977,1cQld05IcUDw3RCFt7uymW,169853,4
7nZUNopZZQX1PhfuvrXTWN,Body Talk,4AKwRarlmsUlLjIwt38NLw,Ofenbach,0.708,0.662,6,-4.34,0,0.065,0.0169,2.47e-05,0.122,0.625,121.975,7nZUNopZZQX1PhfuvrXTWN,139423,4
5IFSvSEeCAvvBEQ85poqKB,Edge of Seventeen,6Se1y4vDcu9fVHLqdj1N3q,Wuki,0.708,0.909,5,-5.999,0,0.0476,0.0324,0.527,0.08,0.351,127.997,5IFSvSEeCAvvBEQ85poqKB,164043,4
2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,5YFS41yoX0YuFY39fq21oN,Bob Sinclar,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,2YDOjCfkGciEXxSutB6LJR,178305,4
6h6HgJ66laDl6bY8W59Jdn,Ghost Town,09agIJMxCD2k87ys9Al0f0,VIZE,0.696,0.525,0,-6.151,0,0.0361,0.0347,9.51e-06,0.121,0.512,140.024,6h6HgJ66laDl6bY8W59Jdn,162857,4
5ooCfBqZyTB5CTdu1x7S77,Everything You Have Done - Meduza Edit,4OG9hOPsfAEziKvOJj2SG7,GENESI,0.678,0.935,2,-6.382,1,0.0592,0.0459,0.202,0.198,0.485,124.989,5ooCfBqZyTB5CTdu1x7S77,156218,4
5w9upngVRHNjdZcRC7Xxr2,Delilah (pull me out of this),4oLeXFyACqeem2VImYeBFe,Fred again..,0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,5w9upngVRHNjdZcRC7Xxr2,250702,4
2LxdNADWier3MKTei8FbOY,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),5nki7yRhxgM509M5ADlN1p,Oliver Heldens,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,2LxdNADWier3MKTei8FbOY,157206,4
2AcKLW30dJ03qXsGU3RehH,All Or Nothing,0u6GtibW46tFX7koQ6uNJZ,Topic,0.598,0.783,5,-3.908,0,0.0392,0.173,0.0,0.0696,0.396,126.018,2AcKLW30dJ03qXsGU3RehH,147973,4
2UDycsru4dEa1UFmyIvKYU,Upside Down (feat. Poppy Baskcomb),0xRXCcSX89eobfrshSVdyu,MEDUZA,0.548,0.857,3,-6.83,1,0.0369,0.0187,0.749,0.0731,0.0532,127.967,2UDycsru4dEa1UFmyIvKYU,174375,4
4wteGC0HtLeZWjDcczc4Pw,RATATA,5he5w2lnU9x7JFhnwcekXX,Skrillex,0.889,0.6,9,-10.603,1,0.144,0.0145,0.0,0.08,0.501,123.978,4wteGC0HtLeZWjDcczc4Pw,126774,4
7H6TvLL3dyoY2XtrUKp3wK,I like u,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,0.456,0.85,0,-7.897,1,0.0853,0.00271,3.75e-05,0.231,0.132,132.866,7H6TvLL3dyoY2XtrUKp3wK,190903,4
3JsH3qnwhYGs20PBMsCgNx,Voodoo,4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,0.66,0.878,6,-6.647,0,0.0596,0.212,0.663,0.16,0.264,129.004,3JsH3qnwhYGs20PBMsCgNx,213800,4
0OUGLr0XvMg1uynU1tn6pq,Take It Off,1VJ0briNOlXRtJUAzoUJdt,FISHER,0.883,0.706,1,-6.609,1,0.201,0.000509,0.265,0.363,0.595,127.015,0OUGLr0XvMg1uynU1tn6pq,194604,4
3KruoUtSkm84Az0bJunnxl,Baila Conmigo,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,3KruoUtSkm84Az0bJunnxl,146250,4
16SKOkyJsJNeJkHUFTcDUm,Typa Girl,1GVuCyb4PlArufUZDUnRQi,southstar,0.638,0.879,1,-5.691,1,0.0288,0.0107,0.193,0.129,0.593,150.013,16SKOkyJsJNeJkHUFTcDUm,184752,4
0xfMlIW8lS40qvpsUw1l0X,Never Going Home,7keGfmQR4X5w0two1xKZ7d,Kungs,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,0xfMlIW8lS40qvpsUw1l0X,169945,4
4ThxV3T887uIHatv3QPMhO,Dance Around It,6DgP9otnZw5z6daOntINxp,Joel Corry,0.882,0.723,3,-6.494,0,0.0589,0.0732,0.0488,0.0693,0.73,124.967,4ThxV3T887uIHatv3QPMhO,144984,4
6yTaG6eJDi6T0VSawfMTQy,Mexico,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,0.742,0.663,6,-7.14,0,0.107,0.0316,3.75e-05,0.216,0.364,124.023,6yTaG6eJDi6T0VSawfMTQy,153871,4
1GfBLbAhZUWdseuDqhocmn,Rumble,5he5w2lnU9x7JFhnwcekXX,Skrillex,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,1GfBLbAhZUWdseuDqhocmn,146571,4
3jksOdXCaDXyGiZ7L4YZbp,All Nighter,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,0.753,0.919,11,-6.202,0,0.0507,0.0364,0.0597,0.324,0.376,124.985,3jksOdXCaDXyGiZ7L4YZbp,134880,4
19bua05ITWjFrk9iGxOA7r,On & On,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036,19bua05ITWjFrk9iGxOA7r,170578,4
2e2yKavdT6WQzzMHwNtPFa,In The Yuma (feat. Aatig),5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,0.846,0.891,1,-4.902,0,0.0652,0.000394,0.803,0.124,0.94,126.029,2e2yKavdT6WQzzMHwNtPFa,156216,4
1TytykMo9zFzNdRbqTxfep,Feels This Good,1IueXOQyABrMOprrzwQJWN,Sigala,0.629,0.917,6,-2.095,0,0.0964,0.0273,0.0,0.521,0.627,124.024,1TytykMo9zFzNdRbqTxfep,190609,4
7g7OshelYRRnOSEMmisJVI,Clap Your Hands,7keGfmQR4X5w0two1xKZ7d,Kungs,0.878,0.875,1,-4.923,1,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,7g7OshelYRRnOSEMmisJVI,189880,4
1E8i4Xq9tH2LVWC0b1Sptj,Sunroof - Loud Luxury Remix,7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,0.642,0.76,10,-4.221,1,0.0976,0.0736,0.0,0.301,0.482,122.898,1E8i4Xq9tH2LVWC0b1Sptj,173659,4
0hJfuyUwtEYMlGgvr3nzz9,Serotonin Moonbeams,4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,0.817,0.876,8,-7.485,0,0.046,0.0332,0.199,0.412,0.671,131.022,0hJfuyUwtEYMlGgvr3nzz9,289472,4
1ap4zdsBydWPSXJqDBqtNL,Like You Do,0Cs47vvRsPgEfliBU9KDiB,D.O.D,0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015,1ap4zdsBydWPSXJqDBqtNL,152224,4
5mKiwDDrwG22qKKVL6JZqF,Rhyme Dust,1yqxFtPHKcGcv6SXZNdyT9,MK,0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,5mKiwDDrwG22qKKVL6JZqF,181365,4
3DLWVhaowApIGw1JnJj6GS,Lose Control,43BxCL6t4c73BQnIJtry5v,James Hype,0.714,0.936,9,-3.693,1,0.0426,0.0338,0.0239,0.244,0.243,128.011,3DLWVhaowApIGw1JnJj6GS,173438,4
5dW0cgZ9uV1W3PXtuTS5uP,Sorry (with Madonna),6zsJjoCtL1WByG0VsuFWzR,BLOND:ISH,0.65,0.783,0,-8.061,1,0.0342,0.000577,0.815,0.2,0.507,124.008,5dW0cgZ9uV1W3PXtuTS5uP,161629,4
2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,0.716,0.897,4,-7.185,0,0.0629,0.012,0.262,0.325,0.358,127.03,2c3KCGq6UojB2c8UAFrRON,274142,4
0QZyAYqpbsfnBfZ4vMRSVd,Wings (I Won't Let You Down),3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,0.692,0.856,1,-2.963,0,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,0QZyAYqpbsfnBfZ4vMRSVd,171905,3
6t4VHEcJ7Kek9pgGHlDp6R,Push To Start (feat. No/Me),3VRyybsQu0MDG0F2LBxnv7,Noizu,0.852,0.988,1,-6.007,0,0.0588,0.00951,0.302,0.0629,0.67,128.013,6t4VHEcJ7Kek9pgGHlDp6R,181875,4
5zA3gMIFlgnhNQj39GcTqE,Set Me Free,0Cs47vvRsPgEfliBU9KDiB,D.O.D,0.683,0.977,6,-2.582,0,0.106,0.00372,0.0109,0.166,0.884,129.996,5zA3gMIFlgnhNQj39GcTqE,180639,4
5kyJ6sznnWACqHbw65p34Q,Summer In New York,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,0.706,0.77,10,-6.224,0,0.0653,0.397,1.84e-05,0.209,0.967,117.075,5kyJ6sznnWACqHbw65p34Q,158549,4
5bF00VrMY3FwnQDgoP4Gnk,Strong,3X2DdnmoANw8Rg8luHyZQb,Romy,0.582,0.813,4,-7.443,1,0.0433,0.143,0.0837,0.349,0.315,133.988,5bF00VrMY3FwnQDgoP4Gnk,234053,4
7wnrrEdwxQWZsDjW7rGZZc,Cha Cha Cha - Alan Walker Remix,6LkMGN0t3HDNL8hIvma70r,Käärijä,0.791,0.946,7,-3.493,1,0.231,0.0118,0.046,0.218,0.926,155.02,7wnrrEdwxQWZsDjW7rGZZc,148645,4
76YXmewvHFse7tBeOTtSx3,Sacrifice,6TQj5BFPooTa08A7pk8AQ1,Kaskade,0.667,0.956,6,-5.563,1,0.287,0.00385,0.0184,0.303,0.17,129.991,76YXmewvHFse7tBeOTtSx3,279692,4
00TNno8mzugrcej0FqJvrW,Get Up Off The Floor,1Gv25YA8ciVilOJBBD2Hv9,FORTELLA,0.764,0.817,4,-5.135,0,0.148,0.0422,0.663,0.245,0.415,122.024,00TNno8mzugrcej0FqJvrW,155000,4
22quZFeltYbo325rn3ktTe,What You Say?,7zpN81tVvPwlHcJSkSCyRa,Young Marco,0.693,0.791,6,-7.902,0,0.0508,0.0284,0.00111,0.117,0.293,136.02,22quZFeltYbo325rn3ktTe,204730,4
2DjZ7Ytv2UDKXSoQXTXPkN,Like Wooh Wooh,3qkIL3op4KtFFUHj19LuLg,Rnbstylerz,0.813,0.807,10,-5.354,1,0.0845,0.0414,0.815,0.0709,0.577,125.009,2DjZ7Ytv2UDKXSoQXTXPkN,196045,4
1WY17VGE4rQjsyWi1Tw3be,Jacaré,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,0.694,0.84,7,-5.18,0,0.0364,0.00375,0.0163,0.116,0.711,125.063,1WY17VGE4rQjsyWi1Tw3be,156621,4
28pQcTJag5xFasUq2fw9PK,Shades Of Love (feat. The Joy),4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,0.65,0.801,8,-5.624,0,0.0764,0.0257,0.00239,0.0942,0.605,125.008,28pQcTJag5xFasUq2fw9PK,307918,4
1rGd2CoMxEg2dnaytLY5ZG,Goodies,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,0.844,0.865,5,-3.73,0,0.0431,0.0196,0.00979,0.0978,0.679,126.008,1rGd2CoMxEg2dnaytLY5ZG,121905,4
0Ni4MDtBVlLPXm5gkkAuO6,Shadows,7keGfmQR4X5w0two1xKZ7d,Kungs,0.745,0.868,9,-6.105,0,0.0464,0.0185,0.906,0.671,0.562,123.988,0Ni4MDtBVlLPXm5gkkAuO6,225519,4
7nDxeN6NDc7v3v774IXiC5,A Milli - SIDEPIECE Remix,55Aa2cqylxrFIXC767Z865,Lil Wayne,0.85,0.927,8,-4.265,1,0.0422,0.000192,0.00659,0.0683,0.601,128.004,7nDxeN6NDc7v3v774IXiC5,153750,4
2ST4u9GusI2ddDfuMvXA5l,Yeah The Girls,1VJ0briNOlXRtJUAzoUJdt,FISHER,0.755,0.968,8,-5.282,1,0.0424,0.00117,0.773,0.103,0.785,126.007,2ST4u9GusI2ddDfuMvXA5l,194311,4
3bnla8QwheGOI2AtfWOES1,I Can’t Wait (feat. Poppy Baskcomb),2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,0.644,0.847,5,-6.654,1,0.0376,0.000305,0.0223,0.149,0.214,124.979,3bnla8QwheGOI2AtfWOES1,172800,4
6lDc44gzmoUCF9L8PL0KrA,Like I Used To,39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,0.656,0.849,5,-5.073,0,0.0404,0.0167,0.0,0.0913,0.477,124.987,6lDc44gzmoUCF9L8PL0KrA,186263,4
6s2vYgLML3ClOtlJhYyYKR,Hit 'Em Up Style (Oops!),2ucdZN7GyBGxIKHIzksnXc,ESSEL,0.838,0.888,1,-4.83,1,0.146,0.00994,0.00696,0.0705,0.473,124.983,6s2vYgLML3ClOtlJhYyYKR,159840,4
3fDASogRbq1vEZGLFcN9QA,One Three Nine,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,0.81,0.864,11,-5.086,1,0.0374,0.0339,0.927,0.0593,0.768,124.992,3fDASogRbq1vEZGLFcN9QA,168000,4
6WLZljpPR8EiUT2LDubJ6T,Aguila ft. Cumbiafrica,5PlfkPxwCpRRWQJBxCa0By,HUGEL,0.812,0.816,6,-5.584,0,0.0432,0.00304,0.000128,0.112,0.211,125.001,6WLZljpPR8EiUT2LDubJ6T,168600,4
2M4tVhRXucLE9M3STv21Yi,Lavender Haze - Felix Jaehn Remix,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0.781,0.717,10,-6.825,1,0.169,0.0297,0.0028,0.273,0.629,119.972,2M4tVhRXucLE9M3STv21Yi,171562,4
5yN3wXc6fvM5SPTFjL6c4G,Guddi Riddim,540vIaP2JwjQb9dm3aArA4,DJ Snake,0.72,0.978,9,-4.495,0,0.0595,0.00147,0.819,0.0283,0.196,127.984,5yN3wXc6fvM5SPTFjL6c4G,210000,4
4j5UF24fwzvkw6QtNH5YtK,Afterparty,6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,0.753,0.836,1,-5.506,0,0.044,0.101,0.000896,0.118,0.661,121.95,4j5UF24fwzvkw6QtNH5YtK,160850,4
3vLMN02wGnPBdjRVvewedS,We Are The People - southstar Remix,67hb7towEyKvt5Z8Bx306c,Empire of the Sun,0.717,0.832,7,-6.404,1,0.0396,0.0018,0.0334,0.13,0.128,150.014,3vLMN02wGnPBdjRVvewedS,236069,4
1EXDjOpV3Lbiv8CzJ7caHs,Take Me Away,4pnp4w9g30yLfVIAFnZMRd,ACRAZE,0.727,0.982,11,-4.011,0,0.0782,0.000274,0.854,0.286,0.719,126.036,1EXDjOpV3Lbiv8CzJ7caHs,179529,4
11TSwkrxQ7HEOhM8nvzhpj,10 Out Of 10 (feat. Kylie Minogue),5nki7yRhxgM509M5ADlN1p,Oliver Heldens,0.74,0.822,10,-6.443,0,0.0399,0.0602,0.00841,0.0687,0.544,122.034,11TSwkrxQ7HEOhM8nvzhpj,170603,4
0Ykdq9BLJqxLmEGobCkaix,Your Mind Is Dirty,0w1sbtZVQoK6GzV4A4OkCv,Mau P,0.652,0.976,6,-5.009,0,0.0604,0.453,0.888,0.403,0.554,128.012,0Ykdq9BLJqxLmEGobCkaix,198800,4
5LPD5HDYyxKdGHvHQ1kef9,Yo Las Pongo,6VD4UEUPvtsemqD3mmTqCR,Deorro,0.707,0.921,9,-4.211,1,0.0412,0.000237,0.006,0.495,0.626,150.06,5LPD5HDYyxKdGHvHQ1kef9,191353,4
4zPVMv84MMHehLNZYIS1Zv,Barbie Girl - Tiësto Remix,6kBjAFKyd0he7LiA5GQ3Gz,Aqua,0.705,0.979,1,-2.507,0,0.0478,0.0175,0.0507,0.39,0.732,129.996,4zPVMv84MMHehLNZYIS1Zv,155077,4
1ZNaOGKAZKaZh7V87zDs1i,Colourblind,5xEJ7FQOtIUMLdnKyZrvPB,Jess Bays,0.742,0.835,8,-6.23,0,0.0385,0.033,0.00156,0.22,0.577,127.013,1ZNaOGKAZKaZh7V87zDs1i,185121,4
0Jmh09aQdMyzpIwnwNwiLS,Dance With Somebody,20gsENnposVs2I4rQ5kvrf,Sam Feldt,0.598,0.849,4,-5.311,1,0.0455,0.0393,0.00776,0.0966,0.0372,129.953,0Jmh09aQdMyzpIwnwNwiLS,204947,4
7udjTmsTZqdB1xLOHGJ8dM,Bel Mercy,4lgrPvofm0IT605L9OrOTN,Jengi,0.945,0.759,1,-5.971,1,0.0865,0.231,0.651,0.0989,0.688,127.024,7udjTmsTZqdB1xLOHGJ8dM,169606,4
05IOuexttkZG6eQLFi3v40,New Bottega,7lQOxDl96wmNoqGoW4kgv4,Torren Foot,0.888,0.948,0,-5.658,1,0.189,0.068,0.00357,0.24,0.51,127.001,05IOuexttkZG6eQLFi3v40,188916,4
1BMFet4vUoOgpLYIl3kVMQ,Coma Cat - Purple Disco Machine Re-Work,75nC6MXUalYZSOd7OfNkwq,Tensnake,0.653,0.978,9,-4.868,0,0.0589,0.0151,0.714,0.309,0.756,122.017,1BMFet4vUoOgpLYIl3kVMQ,208545,4
22MfEGdH3Noyx9GfyZWpFz,Tina,28uJnu5EsrGml2tBd7y8ts,Vintage Culture,0.746,0.91,5,-8.807,0,0.0584,0.00272,0.262,0.364,0.286,128.007,22MfEGdH3Noyx9GfyZWpFz,262500,4
0QpAKilUehAlHpHzE9bWms,Désenchantée (Oli’s EuroRave Mix),5nki7yRhxgM509M5ADlN1p,Oliver Heldens,0.514,0.962,1,-4.659,1,0.215,0.00653,0.00183,0.336,0.0836,139.892,0QpAKilUehAlHpHzE9bWms,217674,4
2UdCQIDwFvGhslUYZH5tRR,Smack Yo',1jgSqmZTBltb5O2L7ErmEP,Beltran,0.884,0.745,7,-7.892,1,0.135,0.00321,0.357,0.0921,0.735,126.992,2UdCQIDwFvGhslUYZH5tRR,245669,4
5Cv9UBYh2VkiCspwh4Wog5,Remember (feat. Stevie Appleton),39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,0.655,0.89,5,-6.434,0,0.0611,0.101,0.0149,0.488,0.328,127.979,5Cv9UBYh2VkiCspwh4Wog5,199967,4
1T7fTFxkosqEF8AZzDvm6I,Can’t Fight The Feeling,45lcbTsX07JWzmTIjcdyBz,Matroda,0.878,0.882,1,-4.143,0,0.223,0.00861,2.39e-05,0.201,0.64,125.98,1T7fTFxkosqEF8AZzDvm6I,171429,4
2RxDAFchouApF3yUwE6gxE,See In Color,7zm3aSdmGiOkTt0aZFSO8R,Wax Motif,0.76,0.807,10,-7.4,0,0.0501,0.145,0.000486,0.102,0.476,127.017,2RxDAFchouApF3yUwE6gxE,158740,4
2ODIVQXwaezpchs1LGE4CV,Good Morning (feat. YOU),0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,0.633,0.901,6,-6.741,1,0.0474,0.00484,0.21,0.357,0.506,130.058,2ODIVQXwaezpchs1LGE4CV,175033,4
2x5nPvRLL92jXFvpfkIBLh,God On The Weekend,5IrxhrMyvZxzgPYrC9j2km,Ian Asher,0.714,0.7,11,-6.759,0,0.0358,0.144,0.0,0.137,0.631,125.144,2x5nPvRLL92jXFvpfkIBLh,180232,4
7erZjxEmGAduw6vqJLPBIs,Static Body,1pbHrVayIcVpHI9z97u4bK,Bingo Players,0.727,0.64,7,-4.867,1,0.03,0.00313,0.0152,0.0912,0.774,122.976,7erZjxEmGAduw6vqJLPBIs,183439,4
4tcPIwy0UvLYjhXLrMyx89,Pump It Up,6F3vLfyutkUhpM50G84eMt,Endor,0.898,0.893,1,-7.255,1,0.225,0.207,9.33e-05,0.061,0.653,129.047,4tcPIwy0UvLYjhXLrMyx89,150635,4
7GpiRvevDAkR3lDH5AxNwT,To Be Real,6Se1y4vDcu9fVHLqdj1N3q,Wuki,0.685,0.95,2,-4.547,1,0.0722,0.0013,0.598,0.037,0.683,129.99,7GpiRvevDAkR3lDH5AxNwT,203225,4
2i6FWcstV4Ct72L4ORnfwZ,Make Me Feel,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,0.651,0.986,1,-3.755,1,0.0541,0.0735,0.898,0.271,0.513,123.969,2i6FWcstV4Ct72L4ORnfwZ,154839,4
0UFJLWij7K8AXM5sVDFCLj,Tra Tra,5PlfkPxwCpRRWQJBxCa0By,HUGEL,0.797,0.942,1,-6.194,1,0.0656,0.00373,0.563,0.425,0.178,124.014,0UFJLWij7K8AXM5sVDFCLj,126774,4
6U0NVioYt4nZARPNOKhExY,Ritmo - HUGEL Edit,0j4dGWeyGGE4GvrAzdZIZ5,Raffa Fl,0.74,0.838,7,-8.036,1,0.0805,0.00929,0.696,0.0925,0.291,123.965,6U0NVioYt4nZARPNOKhExY,165484,4
6YtUe8dzZ357QD4t56nG00,Sweet Caroline,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,0.302,0.8,11,-4.032,1,0.0376,0.00596,5.16e-05,0.142,0.328,149.939,6YtUe8dzZ357QD4t56nG00,214492,4
2TGts36e6e5c9z1FiJKuny,Bad Company - Edit,2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,0.721,0.876,0,-6.235,1,0.0301,0.00979,0.728,0.356,0.847,123.962,2TGts36e6e5c9z1FiJKuny,208597,4
2jGlVbdMM7pzUl5RyeSJrX,Saturday Love,45lcbTsX07JWzmTIjcdyBz,Matroda,0.877,0.82,0,-5.193,1,0.0907,0.0734,0.274,0.0714,0.356,125.035,2jGlVbdMM7pzUl5RyeSJrX,141840,4
6o4BO9LLCPe5p43YKZzFuv,Trompeta,5jBerZvTAajwYvdxt3UhgU,San Pacho,0.691,0.918,2,-5.619,1,0.0435,0.00245,0.864,0.0612,0.464,126.006,6o4BO9LLCPe5p43YKZzFuv,188571,4
7L6ZDYK13nVfc6j3QlKNJj,This Is The Sound,1TRFAJu3Cw64APToZaGk9D,Riva Starr,0.771,0.967,9,-4.65,0,0.124,0.0241,0.226,0.357,0.46,125.999,7L6ZDYK13nVfc6j3QlKNJj,192402,4
5Ly2w3jKYFvHbOv6Jf4HNM,Sweat,2ucdZN7GyBGxIKHIzksnXc,ESSEL,0.701,0.9,8,-3.924,1,0.0476,0.00254,0.557,0.176,0.344,126.987,5Ly2w3jKYFvHbOv6Jf4HNM,200787,4
4Uz7te06snSlkmcIwwAvkw,Hungry (For Love),0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,0.605,0.973,7,-3.214,0,0.0806,0.00063,0.0995,0.455,0.49,128.014,4Uz7te06snSlkmcIwwAvkw,176367,4
5J8LKvW84WII4ZzOz0zAQf,MONEY ON THE DASH - Diplo Remix,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,0.623,0.888,0,-4.362,1,0.116,0.000643,0.00208,0.181,0.184,129.983,5J8LKvW84WII4ZzOz0zAQf,223261,4
75U2gLyqfxbQGUNhnFe8tb,Padam Padam - Extended Mix,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,0.835,0.629,5,-8.2,1,0.151,0.134,0.0227,0.059,0.783,128.023,75U2gLyqfxbQGUNhnFe8tb,243520,4
2t3FV5IpL1uWeMjt7vOomW,V I B R A T I O N,0Sz2jslaxjcw2VM5zYh2jK,Kaleena Zanders,0.504,0.915,10,-5.38,0,0.0494,0.00123,0.0163,0.331,0.49,126.979,2t3FV5IpL1uWeMjt7vOomW,169831,4
7xy9K0gpqzgUGGuxG5ZfuN,"The Chant - For Club Play Only, Pt. 8",61lyPtntblHJvA7FMMhi7E,Duke Dumont,0.645,0.906,10,-5.915,0,0.0481,0.196,0.981,0.142,0.509,125.047,7xy9K0gpqzgUGGuxG5ZfuN,190104,4
271KNPrEo7heAZzXrPHOmE,Call on Me - David Guetta Remix,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,0.585,0.984,4,-3.452,0,0.0446,0.0212,0.081,0.168,0.0432,125.987,271KNPrEo7heAZzXrPHOmE,175238,4
